,limit_bal,sex,age,pay_july,pay_amt_sept,pay_amt_aug,pay_amt_july,pay_amt_june,pay_amt_may,pay_amt_april,default,bill_avg,pay_amt_sept_cap,pay_amt_aug_cap,pay_amt_july_cap,pay_amt_june_cap,pay_amt_may_cap,pay_amt_april_cap,single,marriage_other,edu_university,edu_highschool,edu_other
17158,360000,2,46,0,10600,30000,20000,15000,10000,10000,0,42066.833333333336,10600,30000,20000,15000,10000,10000,0,0,0,0,0
17159,20000,1,44,0,0,1651,1000,2000,0,1500,0,10218.166666666666,0,1651,1000,2000,0,1500,1,0,0,1,0
17160,210000,1,26,0,0,0,3620,0,0,15513,0,830.0,0,0,3620,0,0,15513,1,0,0,0,0
17161,200000,2,27,0,2155,14122,23007,7212,29922,37790,0,20378.166666666668,2155,14122,23007,7212,29922,37790,1,0,1,0,0
17162,100000,1,28,0,0,0,0,0,0,0,0,166.66666666666666,0,0,0,0,0,0,1,0,0,0,1
17163,320000,2,30,0,5017,4057,4014,8531,15005,5033,0,90994.33333333333,5017,4057,4014,8531,15005,5033,1,0,0,0,0
17164,30000,2,49,1,0,2900,0,2787,0,1445,0,29862.166666666668,0,2900,0,2787,0,1445,1,0,1,0,0
17165,80000,2,38,0,3000,2000,1000,2000,2000,2000,0,15056.666666666666,3000,2000,1000,2000,2000,2000,1,0,1,0,0
17166,360000,2,31,0,15000,20000,3500,2300,5000,5000,0,67764.66666666667,15000,20000,3500,2300,5000,5000,1,0,1,0,0
17167,380000,2,34,1,16001,13150,13000,13150,13300,13000,0,340753.6666666667,16001,13150,13000,13150,13300,13000,0,0,0,0,0
17168,130000,2,23,0,2640,30403,193,7120,79,9589,0,9592.166666666666,2640,30403,193,7120,79,9589,1,0,0,0,0
17169,150000,2,28,0,0,0,0,0,0,0,0,578.3333333333334,0,0,0,0,0,0,1,0,0,0,0
17170,210000,2,38,0,0,250,0,789,1222,9616,1,397.3333333333333,0,250,0,789,1222,9616,0,0,0,0,0
17171,280000,2,42,0,5000,10000,5000,5000,5000,5000,1,141561.16666666666,5000,10000,5000,5000,5000,5000,0,0,1,0,0
17172,260000,1,32,0,2796,12173,20619,43968,3014,2021,0,21894.166666666668,2796,12173,20619,43968,3014,2021,0,0,1,0,0
17173,20000,2,23,0,2000,3000,0,1000,1000,1000,0,16402.666666666668,2000,3000,0,1000,1000,1000,1,0,0,0,0
17174,400000,2,51,0,1093,3884,0,27703,0,56677,0,5443.666666666667,1093,3884,0,27703,0,56677,0,0,0,0,0
17175,120000,1,41,0,0,1600,1000,390,390,0,1,42127.0,0,1600,1000,390,390,0,1,0,1,0,0
17176,230000,1,53,0,0,0,0,0,470,0,0,303.3333333333333,0,0,0,0,470,0,0,0,1,0,0
17177,90000,2,30,0,0,1984,2004,4251,0,2083,1,66623.66666666667,0,1984,2004,4251,0,2083,1,0,1,0,0
17178,260000,1,35,1,13400,0,6910,16502,0,5847,1,149810.66666666666,13400,0,6910,16502,0,5847,1,0,0,0,0
17179,120000,2,25,0,4501,2562,0,0,0,0,0,47020.166666666664,4501,2562,0,0,0,0,1,0,1,0,0
17180,50000,2,43,0,1800,1775,10732,384,757,501,0,16731.166666666668,1800,1775,10732,384,757,501,0,0,1,0,0
17181,30000,1,25,0,1300,1300,1400,500,600,600,0,8336.0,1300,1300,1400,500,600,600,1,0,1,0,0
17182,220000,2,27,0,13250,433,1831,0,2891,153504,0,3349.5,13250,433,1831,0,2891,153504,1,0,1,0,0
17183,500000,1,44,0,13053,2556,955,86793,0,1793,0,17546.666666666668,13053,2556,955,86793,0,1793,0,0,1,0,0
17184,10000,2,46,0,1000,1800,500,1000,0,0,1,3885.8333333333335,1000,1800,500,1000,0,0,1,0,1,0,0
17185,120000,2,54,0,3000,3000,2300,2600,2500,1500,0,70855.66666666667,3000,3000,2300,2600,2500,1500,0,0,0,1,0
17186,10000,1,25,0,1300,1600,400,0,0,0,1,3741.0,1300,1600,400,0,0,0,1,0,0,1,0
17187,240000,1,30,0,2010,2613,5076,2464,2428,4170,0,11289.166666666666,2010,2613,5076,2464,2428,4170,1,0,1,0,0
17188,130000,1,33,1,0,6000,0,3000,1000,1100,0,39138.666666666664,0,6000,0,3000,1000,1100,1,0,0,0,0
17189,220000,1,31,0,3796,5227,2293,4739,1640,3012,0,3771.3333333333335,3796,5227,2293,4739,1640,3012,1,0,0,0,0
17190,30000,2,41,0,0,850,2158,0,1935,0,0,1105.1666666666667,0,850,2158,0,1935,0,0,0,0,1,0
17191,330000,1,37,0,140,1500,1226,0,3000,3000,0,3149.0,140,1500,1226,0,3000,3000,1,0,1,0,0
17192,110000,1,35,0,0,6307,5093,2008,2010,3000,1,89304.0,0,6307,5093,2008,2010,3000,0,0,1,0,0
17193,100000,1,48,0,2000,2000,2000,2000,2000,20000,0,38910.166666666664,2000,2000,2000,2000,2000,20000,1,0,0,1,0
17194,100000,2,29,0,4000,3105,4069,3000,2500,2000,0,69123.83333333333,4000,3105,4069,3000,2500,2000,1,0,1,0,0
17195,70000,1,26,0,2230,2009,2397,5912,0,2448,0,52329.333333333336,2230,2009,2397,5912,0,2448,1,0,0,0,0
17196,220000,2,28,0,5012,2500,2000,2000,3000,3000,0,44899.666666666664,5012,2500,2000,2000,3000,3000,1,0,1,0,0
17197,100000,2,27,1,2900,1300,3000,5450,2000,0,1,98573.5,2900,1300,3000,5450,2000,0,1,0,1,0,0
17198,180000,1,29,0,6406,629,11545,2348,122,0,0,4142.833333333333,6406,629,11545,2348,122,0,1,0,0,0,0
17199,360000,2,30,0,1637,458,0,282,0,0,0,437.8333333333333,1637,458,0,282,0,0,0,0,0,1,0
17200,200000,1,25,0,6,5000,2000,2000,2000,20000,0,57767.166666666664,6,5000,2000,2000,2000,20000,1,0,1,0,0
17201,250000,1,31,0,1504,1510,537,556,559,658,0,16411.666666666668,1504,1510,537,556,559,658,1,0,1,0,0
17202,230000,2,46,0,0,0,0,0,300,0,0,94.33333333333333,0,0,0,0,300,0,0,0,0,0,0
17203,20000,2,29,0,0,1118,412,694,0,300,0,7054.833333333333,0,1118,412,694,0,300,1,0,0,0,0
17204,210000,2,36,0,5011,3000,3000,3000,3000,2500,0,84665.83333333333,5011,3000,3000,3000,3000,2500,0,0,1,0,0
17205,240000,2,50,0,9490,8163,6753,7197,7176,5265,0,208415.33333333334,9490,8163,6753,7197,7176,5265,1,0,0,1,0
17206,260000,2,30,0,4000,2092,1333,769,2300,0,0,57368.666666666664,4000,2092,1333,769,2300,0,1,0,0,0,0
17207,10000,2,50,1,0,0,0,0,1450,0,1,841.6666666666666,0,0,0,0,1450,0,1,0,0,1,0
17208,140000,2,28,0,3205,2894,2000,1500,1000,2000,0,59662.666666666664,3205,2894,2000,1500,1000,2000,0,0,1,0,0
17209,170000,1,36,0,644,7567,0,499,576,0,0,2953.1666666666665,644,7567,0,499,576,0,1,0,0,0,0
17210,150000,2,42,0,6151,6427,7306,18738,0,7154,0,10506.666666666666,6151,6427,7306,18738,0,7154,0,0,0,1,0
17211,230000,1,28,0,26,0,90650,2000,89,0,0,34946.833333333336,26,0,90650,2000,89,0,1,0,1,0,0
17212,150000,2,39,0,3000,3000,3000,2500,2000,2000,0,34117.5,3000,3000,3000,2500,2000,2000,0,0,1,0,0
17213,170000,2,43,0,2489,2000,2048,1927,2104,2071,0,52849.0,2489,2000,2048,1927,2104,2071,0,0,1,0,0
17214,180000,2,25,0,15000,0,10000,6000,6000,1567,0,3697.6666666666665,15000,0,10000,6000,6000,1567,1,0,1,0,0
17215,50000,1,49,0,1261,1261,480,300,540,780,0,865.5,1261,1261,480,300,540,780,0,0,1,0,0
17216,30000,1,28,0,5006,1244,851,955,0,0,0,22526.666666666668,5006,1244,851,955,0,0,1,0,1,0,0
17217,20000,2,24,0,15000,6004,14776,10000,0,7436,0,7861.0,15000,6004,14776,10000,0,7436,1,0,0,0,0
17218,150000,2,27,0,0,0,0,699,1170,1173,0,311.5,0,0,0,699,1170,1173,1,0,1,0,0
17219,200000,2,69,1,0,0,0,0,0,0,1,1666.6666666666667,0,0,0,0,0,0,0,0,0,1,0
17220,300000,2,41,0,1018,687,1144,0,67,0,0,485.6666666666667,1018,687,1144,0,67,0,0,0,0,1,0
17221,180000,2,35,0,590,360,0,0,414,0,0,538.3333333333334,590,360,0,0,414,0,0,0,1,0,0
17222,100000,2,25,0,5000,2000,2030,3000,2000,2000,0,28618.666666666668,5000,2000,2030,3000,2000,2000,1,0,0,0,0
17223,240000,2,41,0,6500,6500,13500,2300,2002,0,0,112124.83333333333,6500,6500,13500,2300,2002,0,0,0,0,0,0
17224,300000,2,36,0,1713,1000,0,0,65755,3000,0,22799.166666666668,1713,1000,0,0,65755,3000,0,0,0,0,0
17225,50000,2,26,0,1950,2576,10000,10000,685,612,0,9240.5,1950,2576,10000,10000,685,612,1,0,0,0,0
17226,50000,1,24,0,1200,1200,1200,500,1000,500,0,8033.333333333333,1200,1200,1200,500,1000,500,1,0,1,0,0
17227,450000,1,66,0,15110,40,258,9,23,27,0,-6493.333333333333,15110,40,258,9,23,27,0,0,1,0,0
17228,20000,2,28,0,10094,10000,1549,3000,790,1000,0,13299.333333333334,10094,10000,1549,3000,790,1000,0,0,1,0,0
17229,360000,1,36,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
17230,260000,2,33,0,3000,3000,2000,5634,3748,1000,0,22773.333333333332,3000,3000,2000,5634,3748,1000,1,0,0,0,0
17231,480000,1,49,0,39149,344261,33312,37511,31383,10633,0,80357.5,39149,344261,33312,37511,31383,10633,0,0,0,0,0
17232,50000,2,27,0,10000,1031,4050,4000,0,0,0,17528.166666666668,10000,1031,4050,4000,0,0,1,0,0,0,0
17233,350000,2,32,0,242247,8111,198748,7000,6509,7022,0,140133.33333333334,242247,8111,198748,7000,6509,7022,0,0,1,0,0
17234,20000,1,46,1,0,0,390,1170,0,0,1,971.1666666666666,0,0,390,1170,0,0,0,0,0,1,0
17235,100000,2,25,1,5000,0,3900,1801,1800,2000,0,82516.5,5000,0,3900,1801,1800,2000,1,0,1,0,0
17236,30000,1,44,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0
17237,200000,2,26,0,5000,4000,8000,2900,0,5700,1,78403.16666666667,5000,4000,8000,2900,0,5700,1,0,0,0,0
17238,80000,1,40,0,3007,5012,3119,3007,3110,3101,0,72817.0,3007,5012,3119,3007,3110,3101,0,0,1,0,0
17239,10000,1,28,1,150,2200,0,1500,0,6000,1,5299.166666666667,150,2200,0,1500,0,6000,1,0,1,0,0
17240,500000,2,44,0,20077,20972,5045,100055,10018,10197,0,188436.83333333334,20077,20972,5045,100055,10018,10197,1,0,0,1,0
17241,500000,2,37,0,5000,10000,5169,2322,5174,0,0,62546.166666666664,5000,10000,5169,2322,5174,0,0,0,1,0,0
17242,300000,2,40,0,0,0,0,280,0,0,0,46.666666666666664,0,0,0,280,0,0,0,0,1,0,0
17243,110000,1,35,1,0,0,0,0,0,288,1,425.0,0,0,0,0,0,288,1,0,0,0,0
17244,180000,2,31,1,200,0,300,0,399,100,0,216.5,200,0,300,0,399,100,0,0,1,0,0
17245,200000,2,33,0,696,316,1076,316,1226,696,0,784.3333333333334,696,316,1076,316,1226,696,0,0,0,0,0
17246,90000,2,44,0,1473,1473,1473,1473,1473,34619,0,1473.0,1473,1473,1473,1473,1473,34619,0,0,0,1,0
17247,350000,2,32,0,3300,5116,5000,10000,10000,10000,0,94459.5,3300,5116,5000,10000,10000,10000,1,0,0,0,0
17248,260000,1,38,0,6024,6012,6000,5000,5000,4000,0,139441.83333333334,6024,6012,6000,5000,5000,4000,0,0,0,0,0
17249,390000,1,41,0,1466,3273,6965,4893,7777,7271,0,5192.666666666667,1466,3273,6965,4893,7777,7271,1,0,0,0,0
17250,110000,1,50,0,2000,3000,2000,2000,2000,2000,0,40661.0,2000,3000,2000,2000,2000,2000,0,0,0,0,0
17251,360000,2,26,0,125,418,190,0,66,151,0,285.1666666666667,125,418,190,0,66,151,1,0,0,0,0
17252,230000,1,43,0,10000,10000,10000,1681,103197,3267,0,37977.5,10000,10000,10000,1681,103197,3267,1,0,0,0,0
17253,90000,2,27,0,2400,2518,2514,2100,2500,2500,0,61397.166666666664,2400,2518,2514,2100,2500,2500,1,0,0,0,0
17254,50000,2,29,1,2233,1639,0,672,2602,2000,0,17977.666666666668,2233,1639,0,672,2602,2000,1,0,0,0,0
17255,80000,2,24,1,2245,0,267,68,0,0,1,2667.1666666666665,2245,0,267,68,0,0,1,0,1,0,0
17256,140000,1,50,0,0,390,0,780,390,0,1,520.0,0,390,0,780,390,0,1,0,0,0,0
17257,20000,1,24,0,1500,2000,0,1000,0,1000,1,6650.666666666667,1500,2000,0,1000,0,1000,1,0,1,0,0
17258,110000,2,40,0,1300,1200,1200,500,500,1000,0,7790.666666666667,1300,1200,1200,500,500,1000,0,0,1,0,0
17259,180000,2,35,0,0,0,0,0,0,0,1,1033.3333333333333,0,0,0,0,0,0,1,0,0,0,0
17260,290000,1,43,1,1930,0,2000,200,500,0,0,2616.1666666666665,1930,0,2000,200,500,0,0,0,1,0,0
17261,250000,2,43,0,1304,830,2054,0,0,0,0,688.3333333333334,1304,830,2054,0,0,0,0,0,0,0,1
17262,120000,1,37,0,1000,1600,800,2000,0,1600,1,17878.0,1000,1600,800,2000,0,1600,1,0,1,0,0
17263,200000,1,54,0,10000,7000,5000,6000,6000,5000,0,162535.83333333334,10000,7000,5000,6000,6000,5000,0,0,1,0,0
17264,310000,1,50,0,316,10131,2456,316,316,316,0,2308.5,316,10131,2456,316,316,316,0,0,0,0,0
17265,120000,2,26,0,5771,120055,5073,3508,3707,3016,0,67727.0,5771,120055,5073,3508,3707,3016,1,0,0,0,0
17266,120000,2,51,0,3652,1258,60584,1228,0,0,0,67681.33333333333,3652,1258,60584,1228,0,0,0,0,0,0,0
17267,110000,1,40,0,6000,5000,3814,2000,1600,1600,0,86935.5,6000,5000,3814,2000,1600,1600,1,0,1,0,0
17268,220000,2,37,0,4626,5602,769,5595,2538,1686,0,3508.0,4626,5602,769,5595,2538,1686,1,0,1,0,0
17269,50000,1,34,0,2115,2000,2022,1000,1000,2000,0,23657.333333333332,2115,2000,2022,1000,1000,2000,0,0,0,0,0
17270,50000,2,23,0,12058,0,0,0,0,0,0,1777.3333333333333,12058,0,0,0,0,0,1,0,0,0,0
17271,200000,1,35,0,0,0,0,0,0,28027,0,0.0,0,0,0,0,0,28027,0,0,1,0,0
17272,150000,1,52,0,1406,133122,136320,5001,5000,5001,0,65874.33333333333,1406,133122,136320,5001,5000,5001,1,0,1,0,0
17273,100000,2,48,1,430,0,0,860,430,1166,0,2801.3333333333335,430,0,0,860,430,1166,0,0,1,0,0
17274,120000,1,26,0,6159,10008,3051,3100,3052,2908,1,101014.16666666667,6159,10008,3051,3100,3052,2908,1,0,1,0,0
17275,50000,2,24,0,1700,2156,1200,1010,1400,970,0,34532.333333333336,1700,2156,1200,1010,1400,970,1,0,1,0,0
17276,220000,1,30,0,390,0,780,0,780,390,1,455.0,390,0,780,0,780,390,0,0,0,1,0
17277,80000,1,36,1,0,0,0,0,0,0,1,550.0,0,0,0,0,0,0,0,0,1,0,0
17278,50000,2,61,0,0,0,0,0,0,202,0,336.6666666666667,0,0,0,0,0,202,0,0,0,1,0
17279,360000,1,26,0,0,0,0,0,20000,1000,0,1416.3333333333333,0,0,0,0,20000,1000,1,0,0,0,0
17280,60000,2,49,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
17281,20000,2,35,0,1336,1211,1500,1300,1500,1000,0,17000.0,1336,1211,1500,1300,1500,1000,0,1,0,0,1
17282,140000,2,40,0,3600,5000,6000,5000,4000,10000,0,101426.5,3600,5000,6000,5000,4000,10000,0,0,1,0,0
17283,180000,1,47,0,4000,4000,7501,0,3001,10000,0,70827.16666666667,4000,4000,7501,0,3001,10000,1,0,0,1,0
17284,100000,1,32,0,1000,0,1732,1268,2000,3500,0,2766.5,1000,0,1732,1268,2000,3500,1,0,0,0,0
17285,120000,2,29,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0
17286,50000,2,61,0,1135,1055,656,0,133,50,0,5508.666666666667,1135,1055,656,0,133,50,0,0,0,1,0
17287,90000,2,35,0,1000,0,1700,1700,0,1664,0,1878.0,1000,0,1700,1700,0,1664,0,0,1,0,0
17288,200000,1,34,0,3015,1903,10033,949,10078,92757,0,43353.166666666664,3015,1903,10033,949,10078,92757,0,0,0,1,0
17289,240000,1,44,0,12026,9010,7400,8000,8000,7000,1,217674.16666666666,12026,9010,7400,8000,8000,7000,1,0,0,0,0
17290,280000,1,37,0,5505,3258,3120,4000,100045,10000,0,135187.16666666666,5505,3258,3120,4000,100045,10000,0,0,1,0,0
17291,50000,1,23,0,18685,1105,500,500,500,1000,0,10738.666666666666,18685,1105,500,500,500,1000,1,0,1,0,0
17292,90000,2,53,0,2255,2200,2100,2014,1876,1901,1,59280.666666666664,2255,2200,2100,2014,1876,1901,0,0,0,1,0
17293,80000,2,25,0,3200,4000,3000,1500,1500,1300,0,70846.0,3200,4000,3000,1500,1500,1300,1,0,0,1,0
17294,100000,2,28,0,0,0,0,0,0,0,0,-4894.0,0,0,0,0,0,0,1,0,0,0,0
17295,100000,2,38,0,2500,3000,2400,4000,4000,4000,0,66773.33333333333,2500,3000,2400,4000,4000,4000,0,0,0,1,0
17296,100000,1,49,0,3500,5000,3000,3000,1732,4700,0,76913.16666666667,3500,5000,3000,3000,1732,4700,0,0,0,1,0
17297,20000,2,22,0,1300,1409,1795,623,512,185,0,18706.333333333332,1300,1409,1795,623,512,185,1,0,1,0,0
17298,50000,2,49,0,5007,1602,10002,5000,2000,2000,0,28236.666666666668,5007,1602,10002,5000,2000,2000,1,0,0,1,0
17299,270000,1,38,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
17300,130000,2,26,0,5000,15066,5007,0,3000,825,1,60987.0,5000,15066,5007,0,3000,825,1,0,1,0,0
17301,30000,2,27,0,3565,12591,490,1500,300,0,0,7600.333333333333,3565,12591,490,1500,300,0,1,0,0,1,0
17302,180000,1,34,0,2790,1140,2144,1180,1382,2440,0,1927.1666666666667,2790,1140,2144,1180,1382,2440,0,0,1,0,0
17303,50000,1,48,1,2700,2000,2000,0,3800,0,1,45501.333333333336,2700,2000,2000,0,3800,0,0,0,1,0,0
17304,270000,2,31,0,14305,43000,1740,16045,2000,5000,0,27143.5,14305,43000,1740,16045,2000,5000,0,0,1,0,0
17305,80000,1,47,0,25144,8000,0,20616,7727,6191,0,19838.666666666668,25144,8000,0,20616,7727,6191,0,0,0,0,0
17306,500000,2,41,0,6332,1742,2080,4409,3405,0,0,3906.8333333333335,6332,1742,2080,4409,3405,0,1,0,1,0,0
17307,210000,2,30,0,2449,3000,2500,2000,2000,2000,0,52251.0,2449,3000,2500,2000,2000,2000,1,0,0,0,0
17308,160000,2,34,0,390,390,390,390,584,91,0,422.3333333333333,390,390,390,390,584,91,0,0,1,0,0
17309,50000,2,31,0,3310,2039,1237,634,5000,844,0,34806.666666666664,3310,2039,1237,634,5000,844,0,0,1,0,0
17310,270000,1,36,0,11000,11100,12000,11000,10200,10500,0,271028.5,11000,11100,12000,11000,10200,10500,1,0,0,1,0
17311,350000,2,32,0,717,409,0,944,534,2281,0,498.0,717,409,0,944,534,2281,1,0,0,0,0
17312,20000,2,22,1,5000,0,1000,1500,0,700,0,15086.666666666666,5000,0,1000,1500,0,700,1,0,1,0,0
17313,50000,1,23,0,1707,1318,496,1076,708,20027,0,29209.0,1707,1318,496,1076,708,20027,1,0,0,1,0
17314,110000,1,39,0,3007,3000,3000,3000,4000,3000,0,38241.333333333336,3007,3000,3000,3000,4000,3000,0,0,1,0,0
17315,360000,2,52,0,2231,0,1005,948,0,789,0,781.1666666666666,2231,0,1005,948,0,789,1,0,1,0,0
17316,450000,2,33,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
17317,300000,2,32,0,4682,4777,4835,5830,4931,5079,0,122624.16666666667,4682,4777,4835,5830,4931,5079,1,0,1,0,0
17318,60000,1,25,0,3000,2000,1500,2000,1500,1500,0,34847.333333333336,3000,2000,1500,2000,1500,1500,1,0,1,0,0
17319,30000,2,37,0,264,264,0,528,0,0,1,220.0,264,264,0,528,0,0,1,0,0,0,0
17320,130000,1,39,0,3969,3823,3836,3345,9116,0,1,99439.33333333333,3969,3823,3836,3345,9116,0,0,0,1,0,0
17321,140000,1,37,0,291,291,291,291,441,291,0,316.0,291,291,291,291,441,291,1,0,0,0,0
17322,80000,1,41,1,1200,0,800,0,500,900,1,8731.0,1200,0,800,0,500,900,0,0,0,0,0
17323,100000,1,31,1,1400,0,3100,0,0,2000,1,25705.0,1400,0,3100,0,0,2000,1,0,1,0,0
17324,50000,2,61,0,0,1100,0,0,0,0,1,28083.5,0,1100,0,0,0,0,1,0,0,0,0
17325,50000,1,31,0,0,1294,2181,0,731,586,0,17700.0,0,1294,2181,0,731,586,1,0,1,0,0
17326,90000,2,23,0,4335,4448,6980,0,0,711,0,3800.6666666666665,4335,4448,6980,0,0,711,1,0,1,0,0
17327,100000,2,37,0,36291,20000,0,0,0,0,0,11631.0,36291,20000,0,0,0,0,1,0,1,0,0
17328,200000,2,50,1,2500,0,2250,0,750,845,0,1386.6666666666667,2500,0,2250,0,750,845,0,0,0,0,0
17329,50000,1,40,0,1218,1254,3000,617,621,643,1,15442.833333333334,1218,1254,3000,617,621,643,1,0,1,0,0
17330,360000,1,32,0,389,1955,5316,2265,6594,2974,0,2818.0,389,1955,5316,2265,6594,2974,1,0,0,0,0
17331,100000,2,24,0,3730,3033,2676,2796,2806,2379,0,87639.66666666667,3730,3033,2676,2796,2806,2379,1,0,1,0,0
17332,150000,2,31,0,783,9098,8660,698,0,0,0,4264.0,783,9098,8660,698,0,0,0,0,1,0,0
17333,220000,1,39,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
17334,70000,1,26,0,2214,3510,1720,1780,1800,1900,0,47420.166666666664,2214,3510,1720,1780,1800,1900,1,0,0,0,0
17335,30000,1,50,0,1681,2000,0,0,1419,12000,1,13886.333333333334,1681,2000,0,0,1419,12000,0,0,0,1,0
17336,50000,2,30,0,2400,0,0,0,0,0,0,16970.833333333332,2400,0,0,0,0,0,0,0,1,0,0
17337,50000,2,35,0,1200,5000,1500,1000,500,2000,0,23393.0,1200,5000,1500,1000,500,2000,0,0,0,0,0
17338,20000,2,31,0,1500,2000,2000,1000,1000,0,0,10507.166666666666,1500,2000,2000,1000,1000,0,0,0,1,0,0
17339,260000,1,37,0,10621,9948,8914,6986,41000,7222,0,238753.83333333334,10621,9948,8914,6986,41000,7222,0,0,0,0,0
17340,110000,2,42,0,776,776,776,926,776,776,0,801.0,776,776,776,926,776,776,0,0,1,0,0
17341,350000,1,41,0,1411,1441,1455,998,1033,1038,0,26604.0,1411,1441,1455,998,1033,1038,0,0,0,0,0
17342,140000,2,28,0,0,0,0,50000,0,0,0,8333.333333333334,0,0,0,50000,0,0,1,0,0,0,0
17343,120000,2,33,0,3204,3214,4001,3254,3325,3500,0,88458.0,3204,3214,4001,3254,3325,3500,0,0,1,0,0
17344,150000,2,38,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
17345,60000,2,31,0,2000,2000,3900,0,2400,1500,1,36470.5,2000,2000,3900,0,2400,1500,1,0,0,0,0
17346,20000,1,41,0,1301,1000,8796,108,2377,15742,0,10765.166666666666,1301,1000,8796,108,2377,15742,1,0,1,0,0
17347,50000,1,25,0,4788,1532,1002,1006,2004,2309,0,19323.833333333332,4788,1532,1002,1006,2004,2309,1,0,1,0,0
17348,50000,1,23,0,9910,10294,2284,18546,11294,7752,0,8511.333333333334,9910,10294,2284,18546,11294,7752,1,0,1,0,0
17349,140000,2,38,0,4729,5434,4751,3500,3500,3800,0,119855.16666666667,4729,5434,4751,3500,3500,3800,1,0,1,0,0
17350,350000,2,27,0,4000,3312,4050,1165,20055,20076,0,63775.0,4000,3312,4050,1165,20055,20076,1,0,0,0,0
17351,280000,2,40,0,0,0,0,0,0,0,0,-10.0,0,0,0,0,0,0,0,0,1,0,0
17352,190000,1,35,0,0,100104,0,0,0,0,0,16684.0,0,100104,0,0,0,0,0,0,1,0,0
17353,390000,2,41,0,0,0,0,0,0,13,1,-13.0,0,0,0,0,0,13,1,0,0,0,0
17354,20000,1,25,1,3600,0,1300,500,505,37,0,13962.5,3600,0,1300,500,505,37,1,0,0,0,0
17355,250000,1,31,0,0,0,0,0,1026,1026,0,171.0,0,0,0,0,1026,1026,1,0,1,0,0
17356,80000,2,30,0,2100,3000,2000,2000,2000,2000,0,47760.5,2100,3000,2000,2000,2000,2000,1,0,0,0,0
17357,230000,2,35,0,533,267,0,0,0,0,0,448.3333333333333,533,267,0,0,0,0,1,0,0,0,0
17358,30000,2,44,0,0,0,0,0,379,0,0,63.166666666666664,0,0,0,0,379,0,0,0,0,1,0
17359,280000,2,31,0,10517,16494,0,0,0,0,0,4860.166666666667,10517,16494,0,0,0,0,1,0,1,0,0
17360,220000,2,30,0,2402,1503,5233,20828,12490,1601,0,8102.5,2402,1503,5233,20828,12490,1601,1,0,0,0,0
17361,260000,2,43,0,1742,0,0,5055,5996,5648,0,2243.5,1742,0,0,5055,5996,5648,0,0,1,0,0
17362,300000,1,48,0,32898,6493,23324,1254,7808,3023,0,12796.666666666666,32898,6493,23324,1254,7808,3023,0,0,0,0,0
17363,20000,2,21,1,780,0,0,0,0,0,0,325.0,780,0,0,0,0,0,1,0,1,0,0
17364,30000,1,36,0,1500,1500,4200,0,2252,0,0,31043.0,1500,1500,4200,0,2252,0,1,0,0,0,0
17365,130000,2,29,0,0,3300,2500,2778,130000,3689,0,146098.5,0,3300,2500,2778,130000,3689,1,0,1,0,0
17366,210000,1,37,0,3037,1200,0,1089,1201,1031,0,1786.5,3037,1200,0,1089,1201,1031,1,0,1,0,0
17367,50000,1,27,0,0,100,0,70,200,100,0,5446.666666666667,0,100,0,70,200,100,1,0,0,1,0
17368,80000,2,35,0,0,5572,1752,2000,1876,2071,0,1034.0,0,5572,1752,2000,1876,2071,0,0,1,0,0
17369,400000,1,32,0,100000,10007,3601,22000,35802,2013,0,163516.66666666666,100000,10007,3601,22000,35802,2013,0,0,1,0,0
17370,360000,1,50,0,0,0,0,0,0,0,0,600.3333333333334,0,0,0,0,0,0,0,0,0,0,1
17371,500000,2,45,0,5692,52858,100756,29488,2365,8762,0,40327.5,5692,52858,100756,29488,2365,8762,1,0,0,0,0
17372,80000,2,56,0,699,0,1579,0,1637,4844,0,584.5,699,0,1579,0,1637,4844,0,0,1,0,0
17373,20000,2,28,1,0,0,0,0,0,0,0,646.6666666666666,0,0,0,0,0,0,0,0,1,0,0
17374,230000,2,23,0,2862,1462,622,1083,622,872,0,21273.5,2862,1462,622,1083,622,872,1,0,0,0,0
17375,100000,1,32,0,0,0,0,0,0,0,0,711.6666666666666,0,0,0,0,0,0,1,0,0,0,0
17376,100000,2,24,0,4037,3000,3000,3000,3000,2600,0,70806.0,4037,3000,3000,3000,3000,2600,1,0,0,0,0
17377,20000,2,56,0,1500,1500,1000,1500,1500,1500,0,14353.0,1500,1500,1000,1500,1500,1500,0,0,0,1,0
17378,120000,1,26,0,5006,2000,3010,1000,2000,1391,0,39353.666666666664,5006,2000,3010,1000,2000,1391,0,0,1,0,0
17379,300000,2,25,0,9048,4040,0,1092,1681,0,0,2643.5,9048,4040,0,1092,1681,0,1,0,0,0,0
17380,50000,2,36,0,1766,2148,2130,1200,1012,2034,0,50886.666666666664,1766,2148,2130,1200,1012,2034,0,0,1,0,0
